"FID_","id","mesh","緯度","経度","３次_メッシュ_コード","３次メッシュコード略号","調査_地点名","調査_年月日","天_候","方位","傾斜","面積_（ｍ×ｍ）","備考","年の位置情報も提出する地点とその状況"
,"R37-H3","53406037",35.865760,140.085030,53406037.000000,"龍ヶ崎37","R37-H3",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"R37-H4","53406037",35.865690,140.085050,53406037.000000,"龍ヶ崎37","R37-H4",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"R37-H5","53406037",35.865320,140.083940,53406037.000000,"龍ヶ崎37","R37-H5",2007/08/15 0:00:00,"晴","－","－","1×1","たい肥の置き場所らしい。",""
,"R37-H6","53406037",35.865440,140.083920,53406037.000000,"龍ヶ崎37","R37-H6",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"R37-H7","53406037",35.865490,140.083770,53406037.000000,"龍ヶ崎37","R37-H7",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"R37-G3","53406037",35.865460,140.083600,53406037.000000,"龍ヶ崎37","R37-G3",2007/08/15 0:00:00,"晴","－","－","1×1","",""
,"S50-01","53406350",35.884130,140.376750,53406350.000000,"佐原50","S50-01",2007/08/16 0:00:00,"晴","－","－","1×1","復田した。",""
,"S50-02","53406350",35.884170,140.376720,53406350.000000,"佐原50","S50-02",2007/08/16 0:00:00,"晴","－","－","1×1","復田した。",""
,"S50-03","53406350",35.884280,140.376760,53406350.000000,"佐原50","S50-03",2007/08/16 0:00:00,"晴","－","－","1×1","復田した。",""
,"S50-04","53406350",35.884070,140.376570,53406350.000000,"佐原50","S50-04",2007/08/16 0:00:00,"晴","－","－","1×1","復田した。",""
,"S50-05","53406350",35.884050,140.376410,53406350.000000,"佐原50","S50-05",2007/08/16 0:00:00,"晴","－","－","1×1","復田した。",""
,"S50-06","53406350",35.884050,140.376090,53406350.000000,"佐原50","S50-06",2007/08/16 0:00:00,"晴","－","－","1×1","復田した。今回使用したGPSが少しずれている。旧道の西側の脇にて調査。",""
,"S50-07","53406350",35.883940,140.376380,53406350.000000,"佐原50","S50-07",2007/08/16 0:00:00,"晴","－","－","1×1","GPS地点にずれがある。ヨシ原が刈り払いされている。",""
,"S50-08","53406350",35.883970,140.376080,53406350.000000,"佐原50","S50-08",2007/08/16 0:00:00,"晴","－","－","1×1","復田した。今回使用したGPSが少しずれている。旧道の西側の脇にて調査。",""
,"S50-10","53406350",35.883810,140.375330,53406350.000000,"佐原50","S50-10",2007/08/16 0:00:00,"晴","－","－","1×1","復田した。",""
,"S50-12","53406350",35.883830,140.375400,53406350.000000,"佐原50","S50-12",2007/08/16 0:00:00,"晴","－","－","1×1","復田した。",""
,"S50-A1","53406350",35.884870,140.375260,53406350.000000,"佐原50","S50-A1",2007/08/16 0:00:00,"晴","－","－","1×1","畦が消滅し水田になっていた。かつて畦があった箇所の写真：123～124",""
,"S50-A2","53406350",35.884870,140.375280,53406350.000000,"佐原50","S50-A2",2007/08/16 0:00:00,"晴","－","－","1×1","水田の縁で調査（A1から東へ1.5m）。畦が消滅し水田になっていた。",""
,"S50-A3","53406350",35.884880,140.375300,53406350.000000,"佐原50","S50-A3",2007/08/16 0:00:00,"晴","－","－","1×1","水田の縁で調査（A2から東へ1.5m）。畦が消滅し水田になっていた。",""
,"S50-A4","53406350",35.884880,140.375320,53406350.000000,"佐原50","S50-A4",2007/08/16 0:00:00,"晴","－","－","1×1","水田の縁で調査（A3から東へ1.5m）。畦が消滅し水田になっていた。",""
,"S50-A5","53406350",35.884880,140.375340,53406350.000000,"佐原50","S50-A5",2007/08/16 0:00:00,"晴","－","－","1×1","A4から東へ1.5m。畦が消滅し水田になっていた。",""
,"S50-H1","53406350",35.882090,140.377860,53406350.000000,"佐原50","S50-H1",2007/08/16 0:00:00,"晴","－","－","1×1","",""
,"S50-H2","53406350",35.882220,140.377780,53406350.000000,"佐原50","S50-H2",2007/08/16 0:00:00,"晴","－","－","1×1","",""
,"S50-G1","53406350",35.882100,140.377720,53406350.000000,"佐原50","S50-G1",2007/08/16 0:00:00,"晴","－","－","2×0.5","",""
,"S50-H3","53406350",35.882030,140.377530,53406350.000000,"佐原50","S50-H3",2007/08/16 0:00:00,"晴","－","－","1×1","",""
,"S50-J1","53406350",35.880660,140.373980,53406350.000000,"佐原50","S50-J1",2007/08/16 0:00:00,"晴","－","－","10×10","03年地点に全く記憶なし。違う地点の気がするがGPSと高木種を参考に設定した。枯れたクリ(12m)、カマツカ(2.5m)あり。",""
,"S50-18","53406350",35.879560,140.374340,53406350.000000,"佐原50","S50-18",2007/08/16 0:00:00,"曇","－","－","1×1","",""
,"S50-17","53406350",35.879470,140.374300,53406350.000000,"佐原50","S50-17",2007/08/16 0:00:00,"曇","－","－","1×1","",""
,"S50-16","53406350",35.879470,140.374410,53406350.000000,"佐原50","S50-16",2007/08/16 0:00:00,"曇","－","－","1×1","",""
,"S50-S3","53406350",35.878620,140.374670,53406350.000000,"佐原50","S50-S3",2007/08/16 0:00:00,"曇","N60°E","15","1×1","03年GPS地点がずれているため、種組成を参考に地点を設定した。刈り払いされている。",""
,"S50-S2","53406350",35.878530,140.374650,53406350.000000,"佐原50","S50-S2",2007/08/16 0:00:00,"曇","N60°E","25","1×1","曇のためGPSの精度が悪い。そのため03年調査地点と似ている所で調査（記憶も頼りにした）。",""
,"S50-S1","53406350",35.878320,140.374870,53406350.000000,"佐原50","S50-S1",2007/08/16 0:00:00,"曇","S50°E","35","1×1","GPS地点がずれているため03年調査結果の種組成を参考に地点を設定した。",""
,"S50-13","53406350",35.879900,140.373070,53406350.000000,"佐原50","S50-13",2007/08/17 0:00:00,"曇のち晴","－","－","1×1","GPSが安定しないので03年調査結果の種組成を参考に地点を設定した。",""
,"S50-15","53406350",35.879850,140.372960,53406350.000000,"佐原50","S50-15",2007/08/17 0:00:00,"晴","－","－","1×1","S50-13から5m離れている。",""
,"S50-14","53406350",35.879830,140.373250,53406350.000000,"佐原50","S50-14",2007/08/17 0:00:00,"晴","－","－","1×1","GPS地点がずれている。奥の隅で調査した。",""
,"S50-H4","53406350",35.877140,140.368380,53406350.000000,"佐原50","S50-H4",2007/08/17 0:00:00,"晴のち曇","－","－","1×1","ダイズがあるが管理されていない。",""
,"S50-H5","53406350",35.877130,140.368420,53406350.000000,"佐原50","S50-H5",2007/08/17 0:00:00,"晴","－","－","1×1","H4の隣の筆。オオキンケイギクあり（植えている）。コスモスやキクは栽培しているわけではない。",""
,"S50-G2","53406350",35.877150,140.368470,53406350.000000,"佐原50","S50-G2",2007/08/17 0:00:00,"晴","－","－","1×1","H5の隣の筆。",""
,"S50-H6","53406350",35.877250,140.368620,53406350.000000,"佐原50","S50-H6",2007/08/17 0:00:00,"晴","－","－","1×1","刈り払いされている",""
,"S50-H7","53406350",35.877280,140.368550,53406350.000000,"佐原50","S50-H7",2007/08/17 0:00:00,"曇","－","－","1×1","H6の隣の筆。",""
,"S50-G3","53406350",35.877360,140.368600,53406350.000000,"佐原50","S50-G3",2007/08/17 0:00:00,"曇","－","－","1×1","",""
,"S24-J1","53404124",35.691270,140.176680,53404124.000000,"佐倉24","S24-J1",2007/08/17 0:00:00,"晴","S40°W","15","10×10","マダケが侵入している。",""
,"S24-01","53404124",35.694100,140.176200,53404124.000000,"佐倉24","S24-01",2007/08/17 0:00:00,"晴","－","－","1×1","刈り払い直後。",""
,"S24-02","53404124",35.694090,140.176240,53404124.000000,"佐倉24","S24-02",2007/08/17 0:00:00,"晴","－","－","1×1","",""
,"S24-03","53404124",35.694100,140.176450,53404124.000000,"佐倉24","S24-03",2007/08/17 0:00:00,"晴","－","－","1×1","",""
,"S24-A5","53404124",35.693230,140.176730,53404124.000000,"佐倉24","S24-A5",2007/08/17 0:00:00,"曇のち晴","－","－","2×0.5","田に水をはっていない。",""
,"S24-S3","53404124",35.693340,140.177060,53404124.000000,"佐倉24","S24-S3",2007/08/17 0:00:00,"晴","W","35","1×1","GPS地点がずれている。",""
,"S24-S2","53404124",35.692980,140.177450,53404124.000000,"佐倉24","S24-S2",2007/08/17 0:00:00,"晴","S50°W","35","1×1","GPS地点が少しずれているため、03年の種組成に似ている箇所に地点を設定した。",""
,"S24-A4","53404124",35.692930,140.176880,53404124.000000,"佐倉24","S24-A4",2007/08/17 0:00:00,"晴","－","－","2×0.5","",""
,"S24-A3","53404124",35.692620,140.177130,53404124.000000,"佐倉24","S24-A3",2007/08/17 0:00:00,"晴","－","－","2×0.5","GPS地点が少しずれている。",""
,"S24-S1","53404124",35.692700,140.177810,53404124.000000,"佐倉24","S24-S1",2007/08/17 0:00:00,"晴","S70°W","40","1×1","GPS地点がずれている。",""
,"S24-A2","53404124",35.692440,140.177150,53404124.000000,"佐倉24","S24-A2",2007/08/17 0:00:00,"晴","－","－","2×0.5","",""
,"S24-A1","53404124",35.692270,140.177150,53404124.000000,"佐倉24","S24-A1",2007/08/17 0:00:00,"晴","－","－","2×0.5","GPS地点がずれている。",""
,"S24-H1","53404124",35.690490,140.172740,53404124.000000,"佐倉24","S24-H1",2007/08/17 0:00:00,"晴","－","－","1×1","",""
,"S24-H2","53404124",35.691230,140.172930,53404124.000000,"佐倉24","S24-H2",2007/08/17 0:00:00,"晴","－","－","1×1","",""
,"S24-H3","53404124",35.691220,140.173410,53404124.000000,"佐倉24","S24-H3",2007/08/17 0:00:00,"晴","－","－","1×1","",""
,"S24-H4","53404124",35.691220,140.173380,53404124.000000,"佐倉24","S24-H4",2007/08/17 0:00:00,"曇","－","－","1×1","",""
,"S24-G1","53404124",35.691500,140.171240,53404124.000000,"佐倉24","S24-G1",2007/08/17 0:00:00,"曇のち晴","－","－","1×1","",""
,"S24-H5","53404124",35.691630,140.171370,53404124.000000,"佐倉24","S24-H5",2007/08/17 0:00:00,"晴","－","－","1×1","",""
,"S24-H6","53404124",35.691780,140.171400,53404124.000000,"佐倉24","S24-H6",2007/08/17 0:00:00,"晴","－","－","1×1","",""
,"S24-H7","53404124",35.692160,140.171460,53404124.000000,"佐倉24","S24-H7",2007/08/17 0:00:00,"晴","－","－","1×1","",""
,"S24-G2","53404124",35.691950,140.171010,53404124.000000,"佐倉24","S24-G2",2007/08/17 0:00:00,"晴","－","－","1×1","",""
,"S24-G3","53404124",35.692140,140.170850,53404124.000000,"佐倉24","S24-G3",2007/08/17 0:00:00,"晴","－","－","1×1","",""
,"S24-15","53404124",35.687280,140.166900,53404124.000000,"佐倉24","S24-15",2007/08/18 0:00:00,"曇","－","－","1×1","",""
,"S24-14","53404124",35.687360,140.167060,53404124.000000,"佐倉24","S24-14",2007/08/18 0:00:00,"曇","－","－","1×1","",""
,"S24-13","53404124",35.687410,140.167200,53404124.000000,"佐倉24","S24-13",2007/08/18 0:00:00,"曇","－","－","1×1","",""
,"S24-16","53404124",35.686800,140.167110,53404124.000000,"佐倉24","S24-16",2007/08/18 0:00:00,"曇","－","－","1×1","",""
,"S24-17","53404124",35.686860,140.167280,53404124.000000,"佐倉24","S24-17",2007/08/18 0:00:00,"曇","－","－","1×1","枯れたネズミムギ(0.6m、1%)あり。",""
,"S24-18","53404124",35.686880,140.167370,53404124.000000,"佐倉24","S24-18",2007/08/18 0:00:00,"曇","－","－","1×1","",""
,"S24-11","53404124",35.687880,140.167310,53404124.000000,"佐倉24","S24-11",2007/08/18 0:00:00,"曇","－","－","1×1","枯れたスギナ(0.05m、5%)あり。",""
,"S24-12","53404124",35.687820,140.167250,53404124.000000,"佐倉24","S24-12",2007/08/18 0:00:00,"曇","－","－","1×1","枯れたスギナ(0.5m、10%)あり。",""
,"S24-10","53404124",35.687890,140.167180,53404124.000000,"佐倉24","S24-10",2007/08/18 0:00:00,"曇","－","－","1×1","",""
,"S24-06","53404124",35.688110,140.167150,53404124.000000,"佐倉24","S24-06",2007/08/18 0:00:00,"曇","－","－","1×1","枯れたスギナ(0.6m、30%)あり。",""
,"S24-05","53404124",35.688020,140.167250,53404124.000000,"佐倉24","S24-05",2007/08/18 0:00:00,"曇","－","－","1×1","枯れたスギナ(0.6m、25%)あり。",""
,"S24-04","53404124",35.688070,140.167300,53404124.000000,"佐倉24","S24-04",2007/08/18 0:00:00,"曇","－","－","1×1","枯れたスギナ(0.4m、5%)あり。",""
,"S24-09","53404124",35.688140,140.166900,53404124.000000,"佐倉24","S24-09",2007/08/18 0:00:00,"曇","－","－","1×1","GPS地点がずれている。刈り払いされている。",""
,"S24-07","53404124",35.688180,140.166840,53404124.000000,"佐倉24","S24-07",2007/08/18 0:00:00,"曇","－","－","1×1","GPS地点がずれている。",""
,"S24-08","53404124",35.688280,140.166950,53404124.000000,"佐倉24","S24-08",2007/08/18 0:00:00,"曇","－","－","1×1","刈り払いされている",""
,"N65-15","53405265",35.808730,140.308560,53405265.000000,"成田65","N65-15",2007/08/19 0:00:00,"曇","－","0","1×1","刈り払いされている。",""
,"N65-14","53405265",35.808670,140.308090,53405265.000000,"成田65","N65-14",2007/08/19 0:00:00,"曇","－","0","1×1","刈り払いされている。",""
,"N65-13","53405265",35.808630,140.307810,53405265.000000,"成田65","N65-13",2007/08/19 0:00:00,"曇","－","0","1×1","刈り払いされている。",""
,"N65-16","53405265",35.808060,140.311110,53405265.000000,"成田65","N65-16",2007/08/19 0:00:00,"曇","－","0","1×1","畑に変わった。GPSは少しずれている。",""
,"N65-18","53405265",35.807960,140.311300,53405265.000000,"成田65","N65-18",2007/08/19 0:00:00,"曇","－","0","1×1","現役畑（ダイズ）に改変。",""
,"N65-17","53405265",35.808050,140.311170,53405265.000000,"成田65","N65-17",2007/08/19 0:00:00,"曇","－","0","1×1","現役畑（ダイズ）に改変。",""
,"N65-H1","53405265",35.804470,140.313090,53405265.000000,"成田65","N65-H1",2007/08/18 0:00:00,"曇時々晴","－","0","1×1","",""
,"N65-H2","53405265",35.804440,140.312990,53405265.000000,"成田65","N65-H2",2007/08/18 0:00:00,"晴","－","0","1×1","",""
,"N65-H3","53405265",35.804370,140.312930,53405265.000000,"成田65","N65-H3",2007/08/18 0:00:00,"曇のち晴","－","0","1×1","",""
,"N65-H4","53405265",35.804520,140.312950,53405265.000000,"成田65","N65-H4",2007/08/18 0:00:00,"曇のち晴","－","0","1×1","",""
,"N65-G1","53405265",35.804510,140.312830,53405265.000000,"成田65","N65-G1",2007/08/18 0:00:00,"晴","－","0","1×1","",""
,"N65-G2","53405265",35.804560,140.312810,53405265.000000,"成田65","N65-G2",2007/08/18 0:00:00,"晴","－","0","1×1","",""
,"N65-H5","53405265",35.803600,140.312420,53405265.000000,"成田65","N65-H5",2007/08/18 0:00:00,"晴","－","0","1×1","",""
,"N65-H6","53405265",35.803670,140.312450,53405265.000000,"成田65","N65-H6",2007/08/18 0:00:00,"晴","－","0","1×1","H5の隣の筆。",""
,"N65-H7","53405265",35.803660,140.312470,53405265.000000,"成田65","N65-H7",2007/08/18 0:00:00,"晴","－","0","1×1","",""
,"N65-G3","53405265",35.802950,140.312730,53405265.000000,"成田65","N65-G3",2007/08/18 0:00:00,"曇","－","0","1×1","",""
,"N65-01","53405265",35.804180,140.317510,53405265.000000,"成田65","N65-01",2007/08/18 0:00:00,"曇","－","0","1×1","",""
,"N65-02","53405265",35.804040,140.317550,53405265.000000,"成田65","N65-02",2007/08/18 0:00:00,"曇","－","0","1×1","",""
,"N65-03","53405265",35.803520,140.317230,53405265.000000,"成田65","N65-03",2007/08/18 0:00:00,"曇","－","0","1×1","",""
,"N65-10","53405265",35.806650,140.321480,53405265.000000,"成田65","N65-10",2007/08/19 0:00:00,"晴","－","0","1×1","",""
,"N65-11","53405265",35.806740,140.321340,53405265.000000,"成田65","N65-11",2007/08/19 0:00:00,"晴","－","0","1×1","",""
,"N65-12","53405265",35.806850,140.320980,53405265.000000,"成田65","N65-12",2007/08/19 0:00:00,"晴","－","0","1×1","",""
,"N65-09","53405265",35.806980,140.320050,53405265.000000,"成田65","N65-09",2007/08/19 0:00:00,"曇","－","0","1×1","",""
,"N65-07","53405265",35.806730,140.320070,53405265.000000,"成田65","N65-07",2007/08/19 0:00:00,"曇","－","0","1×1","GPS地点がずれている。",""
,"N65-08","53405265",35.806850,140.320020,53405265.000000,"成田65","N65-08",2007/08/19 0:00:00,"曇","－","0","1×1","",""
,"N65-A5","53405265",35.803860,140.319630,53405265.000000,"成田65","N65-A5",2007/08/19 0:00:00,"曇","－","－","2×0.5","",""
,"N65-A4","53405265",35.804380,140.319940,53405265.000000,"成田65","N65-A4",2007/08/19 0:00:00,"曇のち晴","－","－","2×0.5","GPS地点がずれている。近くにタカサブロウあり。",""
,"N65-A3","53405265",35.804300,140.320700,53405265.000000,"成田65","N65-A3",2007/08/19 0:00:00,"曇のち晴","－","5","2×0.5","GPS地点がずれている。刈り払い直後のため草本が少なく、高さ・植被率・被度不明。",""
,"N65-A2","53405265",35.804170,140.321000,53405265.000000,"成田65","N65-A2",2007/08/19 0:00:00,"曇","－","0","2×0.5","GPS地点がずれている。刈り払い直後のため草本が少なく、高さ・植被率・被度不明。",""
,"N65-A1","53405265",35.804020,140.321280,53405265.000000,"成田65","N65-A1",2007/08/19 0:00:00,"曇","－","0","2×0.5","GPS地点がずれている。枯れメヒシバ(0.1m､55%)、枯れカモジグサ(0.3m､1%)あり。枯草を入れると植被率は全体で98%。",""
,"N65-04","53405265",35.803650,140.320760,53405265.000000,"成田65","N65-04",2007/08/19 0:00:00,"曇","－","0","1×1","",""
,"N65-06","53405265",35.803510,140.320640,53405265.000000,"成田65","N65-06",2007/08/19 0:00:00,"曇","－","0","1×1","",""
,"N65-05","53405265",35.803480,140.320660,53405265.000000,"成田65","N65-05",2007/08/19 0:00:00,"曇","－","0","1×1","GPS地点が大きくずれており、種組成の異なるところで調査を行った。",""
,"T48-A5","54401048",36.122720,140.100110,54401048.000000,"土浦48","T48-A5",2007/08/20 0:00:00,"晴","－","0","1×1","除草剤の影響（？）あり。",""
,"T48-A4","54401048",36.122330,140.100670,54401048.000000,"土浦48","T48-A4",2007/08/20 0:00:00,"晴","－","0","1×1","枯れたメヒシバ（？）多い。",""
,"T48-A3","54401048",36.121670,140.100290,54401048.000000,"土浦48","T48-A3",2007/08/20 0:00:00,"晴","－","0","1×1","水路沿い。水田側にビニール被覆あり。",""
,"T48-A2","54401048",36.120110,140.100960,54401048.000000,"土浦48","T48-A2",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T48-A1","54401048",36.119950,140.101060,54401048.000000,"土浦48","T48-A1",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T48-18","54401048",36.124720,140.101230,54401048.000000,"土浦48","T48-18",2007/08/20 0:00:00,"晴","－","0","1×1","復田した。アオコ多し。",""
,"T48-17","54401048",36.124820,140.101440,54401048.000000,"土浦48","T48-17",2007/08/20 0:00:00,"晴","－","0","1×1","造成地。新築の家に隣接している。家の下の可能性もあり。",""
,"T48-16","54401048",36.124630,140.101560,54401048.000000,"土浦48","T48-16",2007/08/20 0:00:00,"晴","－","0","1×1","03年のGPSデータにエラーがあり、本地点の位置が不明。そのため、同筆と推測される箇所（造成地）で調査を実施。",""
,"T48-S2","54401048",36.126330,140.109010,54401048.000000,"土浦48","T48-S2",2007/08/20 0:00:00,"晴","S50W","50","1×1","",""
,"T48-S3","54401048",36.126010,140.109250,54401048.000000,"土浦48","T48-S3",2007/08/20 0:00:00,"晴","S80W","45","1×1","",""
,"T48-13","54401048",36.126180,140.108340,54401048.000000,"土浦48","T48-13",2007/08/20 0:00:00,"晴","－","0","1×1","GPSに従って位置を設定した。種組成は03年と異なると思われる。",""
,"T48-11","54401048",36.126330,140.108190,54401048.000000,"土浦48","T48-11",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T48-14","54401048",36.126540,140.107920,54401048.000000,"土浦48","T48-14",2007/08/20 0:00:00,"晴","－","0","1×1","",""
,"T48-12","54401048",36.126610,140.107880,54401048.000000,"土浦48","T48-12",2007/08/20 0:00:00,"晴","－","0","1×1","湿地で元ヨシ草地？地表に枯れ草多い。",""
,"T48-15","54401048",36.126590,140.108430,54401048.000000,"土浦48","T48-15",2007/08/20 0:00:00,"晴","－","0","1×1","近くにタコノアシあり。",""
,"T48-S1","54401048",36.127010,140.108640,54401048.000000,"土浦48","T48-S1",2007/08/21 0:00:00,"晴","S34E","40","1×1","",""
,"T48-06","54401048",36.127750,140.107470,54401048.000000,"土浦48","T48-06",2007/08/21 0:00:00,"晴","－","0","1×1","03年GPS地点に従った。復田した。",""
,"T48-01","54401048",36.127910,140.107580,54401048.000000,"土浦48","T48-01",2007/08/21 0:00:00,"晴","－","0","1×1","",""
,"T48-02","54401048",36.127980,140.107260,54401048.000000,"土浦48","T48-02",2007/08/21 0:00:00,"晴","－","0","1×1","旧GPSポイントは植生が合わない（アカメヤナギ林）ため、北西に3mずらして調査を実施。南～南東側にアカメヤナギあり。",""
,"T48-03","54401048",36.127930,140.107090,54401048.000000,"土浦48","T48-03",2007/08/21 0:00:00,"晴","－","0","1×1","03年のGPS地点は植生が合わない（アズマネザサ草地）ため、10ｍ離れた所にあるヨシ混生の湿生草地で調査を実施。周辺はガマ混生。",""
,"T48-04","54401048",36.127940,140.107030,54401048.000000,"土浦48","T48-04",2007/08/21 0:00:00,"晴","－","0","1×1","03年のGPS地点から南へ4m。",""
,"T48-05","54401048",36.127160,140.106130,54401048.000000,"土浦48","T48-05",2007/08/21 0:00:00,"晴","－","0","1×1","03年のGPS地点にはアカメヤナギがあり種組成と整合がとれないため、南西へ13mずらして調査を実施した。",""
,"T48-09","54401048",36.127090,140.107600,54401048.000000,"土浦48","T48-09",2007/08/21 0:00:00,"晴","－","0","1×1","03年GPS地点から南東へ9m。復田した。",""
,"T48-10","54401048",36.127140,140.107710,54401048.000000,"土浦48","T48-10",2007/08/21 0:00:00,"晴","－","0","1×1","03年GPS地点から南東へ10m。復田した。",""
,"T48-08","54401048",36.127340,140.107440,54401048.000000,"土浦48","T48-08",2007/08/21 0:00:00,"晴","－","0","1×1","03年GPS地点に従ったが、水路の対岸の可能性あり。復田した。",""
,"T48-07","54401048",36.127680,140.107280,54401048.000000,"土浦48","T48-07",2007/08/21 0:00:00,"晴","－","0","1×1","復田した。",""
,"T48-J1","54401048",36.127340,140.108330,54401048.000000,"土浦48","T48-J1",2007/08/20 0:00:00,"晴","－","0","10×10","地点の北東に隣接したスギ林から5mほど林縁に入ったところに地点を設定した。",""
,"T48-H1","54401048",36.123470,140.099610,54401048.000000,"土浦48","T48-H1",2007/08/21 0:00:00,"晴","－","0","1×1","",""
,"T48-H3","54401048",36.123580,140.099650,54401048.000000,"土浦48","T48-H3",2007/08/21 0:00:00,"晴","－","0","1×1","H1～H2は隣の筆",""
,"T48-H2","54401048",36.123560,140.099500,54401048.000000,"土浦48","T48-H2",2007/08/21 0:00:00,"晴","－","0","1×1","",""
,"T48-H4","54401048",36.124040,140.099780,54401048.000000,"土浦48","T48-H4",2007/08/21 0:00:00,"晴","－","0","1×1","",""
,"T48-H5","54401048",36.124150,140.099880,54401048.000000,"土浦48","T48-H5",2007/08/21 0:00:00,"晴","－","0","1×1","",""
,"T48-G1","54401048",36.124790,140.100570,54401048.000000,"土浦48","T48-G1",2007/08/21 0:00:00,"晴","－","0","1×1","G1､G2は同筆だが小区画の境界部。G1は南寄り､G2は北寄り。",""
,"T48-G2","54401048",36.124650,140.100810,54401048.000000,"土浦48","T48-G2",2007/08/21 0:00:00,"晴","－","0","1×1","G1､G2は同筆だが小区画の境界部。G1は南寄り､G2は北寄り。",""
,"T48-H6","54401048",36.124100,140.101740,54401048.000000,"土浦48","T48-H6",2007/08/21 0:00:00,"晴","－","0","1×1","",""
,"T48-G3","54401048",36.124820,140.102080,54401048.000000,"土浦48","T48-G3",2007/08/21 0:00:00,"晴","－","0","2×0.5","作目の写真：8720",""
,"T48-H7","54401048",36.124550,140.101920,54401048.000000,"土浦48","T48-H7",2007/08/21 0:00:00,"晴","－","0","1×1","地表に枯れ草が多い。",""
,"H96-18","54384796",36.413520,138.961960,54384796.000000,"榛名山96","H96-18",2007/08/20 0:00:00,"晴","－","－","1×1","",""
